12-04 16:38:51.938 [DEBUG] [          o.h.v.i.e.ValidatorFactoryImpl:578] - HV000234: Using org.hibernate.validator.messageinterpolation.ResourceBundleMessageInterpolator as ValidatorFactory-scoped message interpolator.
12-04 16:38:54.045 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'parameterBuilderPluginRegistry'
12-04 16:38:54.055 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'expandedParameterBuilderPluginRegistry'
12-04 16:38:54.055 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'operationBuilderPluginRegistry'
12-04 16:38:54.055 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'resourceGroupingStrategyRegistry'
12-04 16:38:54.055 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'operationModelsProviderPluginRegistry'
12-04 16:38:54.055 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'defaultsProviderPluginRegistry'
12-04 16:38:54.055 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'pathDecoratorRegistry'
12-04 16:38:54.055 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'cachingOperationNameGenerator'
12-04 16:38:54.055 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'apiOperationReader' via constructor to bean named 'documentationPluginsManager'
12-04 16:38:54.055 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'apiOperationReader' via constructor to bean named 'cachingOperationNameGenerator'
12-04 16:38:54.095 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'apiDescriptionReader' via constructor to bean named 'apiOperationReader'
12-04 16:38:54.095 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'apiDescriptionReader' via constructor to bean named 'documentationPluginsManager'
12-04 16:38:54.095 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'apiDescriptionReader' via constructor to bean named 'apiDescriptionLookup'
12-04 16:38:54.095 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'apiDocumentationScanner'
12-04 16:38:54.095 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'apiListingReferenceScanner'
12-04 16:38:54.105 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'apiListingScanner'
12-04 16:38:54.105 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'apiModelReader'
12-04 16:38:54.105 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'defaultModelProvider'
12-04 16:38:54.105 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'typeResolver'
12-04 16:38:54.105 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'springfox.documentation.schema.configuration.ModelsConfiguration'
12-04 16:38:54.115 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'optimized'
12-04 16:38:54.115 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'accessorsProvider'
12-04 16:38:54.115 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'accessorsProvider' via constructor to bean named 'typeResolver'
12-04 16:38:54.115 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'fieldProvider'
12-04 16:38:54.125 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'fieldProvider' via constructor to bean named 'typeResolver'
12-04 16:38:54.125 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'factoryMethodProvider'
12-04 16:38:54.125 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'factoryMethodProvider' via constructor to bean named 'typeResolver'
12-04 16:38:54.125 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'objectMapperBeanPropertyNamingStrategy'
12-04 16:38:54.125 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'schemaPluginsManager'
12-04 16:38:54.125 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'modelPropertyBuilderPluginRegistry'
12-04 16:38:54.125 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'modelBuilderPluginRegistry'
12-04 16:38:54.125 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'schemaPluginsManager' via constructor to bean named 'modelPropertyBuilderPluginRegistry'
12-04 16:38:54.125 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'schemaPluginsManager' via constructor to bean named 'modelBuilderPluginRegistry'
12-04 16:38:54.135 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'typeNameExtractor'
12-04 16:38:54.135 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'typeNameProviderPluginRegistry'
12-04 16:38:54.135 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'typeNameExtractor' via constructor to bean named 'typeResolver'
12-04 16:38:54.135 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'typeNameExtractor' via constructor to bean named 'typeNameProviderPluginRegistry'
12-04 16:38:54.135 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'optimized' via constructor to bean named 'accessorsProvider'
12-04 16:38:54.135 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'optimized' via constructor to bean named 'fieldProvider'
12-04 16:38:54.135 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'optimized' via constructor to bean named 'factoryMethodProvider'
12-04 16:38:54.135 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'optimized' via constructor to bean named 'typeResolver'
12-04 16:38:54.135 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'optimized' via constructor to bean named 'objectMapperBeanPropertyNamingStrategy'
12-04 16:38:54.135 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'optimized' via constructor to bean named 'schemaPluginsManager'
12-04 16:38:54.135 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'optimized' via constructor to bean named 'typeNameExtractor'
12-04 16:38:54.135 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'modelDependencyProvider'
12-04 16:38:54.145 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'modelDependencyProvider' via constructor to bean named 'typeResolver'
12-04 16:38:54.145 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'modelDependencyProvider' via constructor to bean named 'optimized'
12-04 16:38:54.145 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'modelDependencyProvider' via constructor to bean named 'typeNameExtractor'
12-04 16:38:54.145 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'defaultModelProvider' via constructor to bean named 'typeResolver'
12-04 16:38:54.145 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'defaultModelProvider' via constructor to bean named 'optimized'
12-04 16:38:54.145 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'defaultModelProvider' via constructor to bean named 'modelDependencyProvider'
12-04 16:38:54.145 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'defaultModelProvider' via constructor to bean named 'schemaPluginsManager'
12-04 16:38:54.145 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'defaultModelProvider' via constructor to bean named 'typeNameExtractor'
12-04 16:38:54.145 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'apiModelReader' via constructor to bean named 'defaultModelProvider'
12-04 16:38:54.145 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'apiModelReader' via constructor to bean named 'typeResolver'
12-04 16:38:54.145 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'apiModelReader' via constructor to bean named 'documentationPluginsManager'
12-04 16:38:54.145 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'apiListingScanner' via constructor to bean named 'apiDescriptionReader'
12-04 16:38:54.145 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'apiListingScanner' via constructor to bean named 'apiModelReader'
12-04 16:38:54.145 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'apiListingScanner' via constructor to bean named 'documentationPluginsManager'
12-04 16:38:54.155 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'apiDocumentationScanner' via constructor to bean named 'apiListingReferenceScanner'
12-04 16:38:54.155 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'apiDocumentationScanner' via constructor to bean named 'apiListingScanner'
12-04 16:38:54.155 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'mediaTypeReader'
12-04 16:38:54.155 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'mediaTypeReader' via constructor to bean named 'typeResolver'
12-04 16:38:54.155 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'defaultOperationReader'
12-04 16:38:54.155 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'defaultTagsProvider'
12-04 16:38:54.155 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'defaultTagsProvider' via constructor to bean named 'documentationPluginsManager'
12-04 16:38:54.155 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'operationDeprecatedReader'
12-04 16:38:54.155 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'operationModelsProvider'
12-04 16:38:54.155 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'operationModelsProvider' via constructor to bean named 'typeResolver'
12-04 16:38:54.155 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'operationParameterReader'
12-04 16:38:54.155 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'modelAttributeParameterExpander'
12-04 16:38:54.155 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'modelAttributeParameterExpander' via constructor to bean named 'typeResolver'
12-04 16:38:54.155 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'operationParameterReader' via constructor to bean named 'typeResolver'
12-04 16:38:54.155 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'operationParameterReader' via constructor to bean named 'modelAttributeParameterExpander'
12-04 16:38:54.155 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'operationParameterRequestConditionReader'
12-04 16:38:54.165 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'operationParameterRequestConditionReader' via constructor to bean named 'typeResolver'
12-04 16:38:54.165 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'operationResponseClassReader'
12-04 16:38:54.165 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'operationResponseClassReader' via constructor to bean named 'typeResolver'
12-04 16:38:54.165 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'operationResponseClassReader' via constructor to bean named 'typeNameExtractor'
12-04 16:38:54.165 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'operationTagsReader'
12-04 16:38:54.165 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'operationTagsReader' via constructor to bean named 'defaultTagsProvider'
12-04 16:38:54.165 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'responseMessagesReader'
12-04 16:38:54.165 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'responseMessagesReader' via constructor to bean named 'typeResolver'
12-04 16:38:54.165 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'responseMessagesReader' via constructor to bean named 'typeNameExtractor'
12-04 16:38:54.165 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'expandedParameterBuilder'
12-04 16:38:54.165 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'expandedParameterBuilder' via constructor to bean named 'typeResolver'
12-04 16:38:54.165 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'parameterDataTypeReader'
12-04 16:38:54.165 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'parameterDataTypeReader' via constructor to bean named 'typeNameExtractor'
12-04 16:38:54.165 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'parameterDataTypeReader' via constructor to bean named 'typeResolver'
12-04 16:38:54.165 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'parameterDefaultReader'
12-04 16:38:54.165 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'parameterMultiplesReader'
12-04 16:38:54.165 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'parameterNameReader'
12-04 16:38:54.165 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'parameterRequiredReader'
12-04 16:38:54.175 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'parameterTypeReader'
12-04 16:38:54.175 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'documentationPluginsBootstrapper'
12-04 16:38:54.175 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'webMvcRequestHandlerProvider'
12-04 16:38:54.175 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'requestMappingHandlerMapping'
12-04 16:38:54.175 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'mvcConversionService'
12-04 16:38:54.185 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'mvcResourceUrlProvider'
12-04 16:38:54.205 [DEBUG] [s.w.s.m.m.a.RequestMappingHandlerMapping:332] - 12 mappings in 'requestMappingHandlerMapping'
12-04 16:38:54.215 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'webMvcRequestHandlerProvider' via constructor to bean named 'requestMappingHandlerMapping'
12-04 16:38:54.215 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'defaults'
12-04 16:38:54.215 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'documentationPluginsBootstrapper' via constructor to bean named 'documentationPluginsManager'
12-04 16:38:54.215 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'documentationPluginsBootstrapper' via constructor to bean named 'webMvcRequestHandlerProvider'
12-04 16:38:54.215 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'documentationPluginsBootstrapper' via constructor to bean named 'resourceGroupCache'
12-04 16:38:54.215 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'documentationPluginsBootstrapper' via constructor to bean named 'apiDocumentationScanner'
12-04 16:38:54.215 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'documentationPluginsBootstrapper' via constructor to bean named 'typeResolver'
12-04 16:38:54.225 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'documentationPluginsBootstrapper' via constructor to bean named 'defaults'
12-04 16:38:54.225 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'documentationPluginsBootstrapper' via constructor to bean named 'servletContext'
12-04 16:38:54.225 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'operationPathDecorator'
12-04 16:38:54.225 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'pathMappingDecorator'
12-04 16:38:54.225 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'pathSanitizer'
12-04 16:38:54.225 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'queryStringUriTemplateDecorator'
12-04 16:38:54.225 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'cachingAspect'
12-04 16:38:54.225 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'apiModelBuilder'
12-04 16:38:54.225 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'apiModelBuilder' via constructor to bean named 'typeResolver'
12-04 16:38:54.225 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'apiModelPropertyPropertyBuilder'
12-04 16:38:54.225 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'apiModelTypeNameProvider'
12-04 16:38:54.225 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'operationAuthReader'
12-04 16:38:54.225 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'operationHiddenReader'
12-04 16:38:54.235 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'operationHttpMethodReader'
12-04 16:38:54.235 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'operationImplicitParameterReader'
12-04 16:38:54.235 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'operationImplicitParametersReader'
12-04 16:38:54.235 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'operationNicknameIntoUniqueIdReader'
12-04 16:38:54.235 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'operationNotesReader'
12-04 16:38:54.235 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'operationPositionReader'
12-04 16:38:54.235 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'operationSummaryReader'
12-04 16:38:54.245 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'swaggerMediaTypeReader'
12-04 16:38:54.245 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'swaggerOperationModelsProvider'
12-04 16:38:54.245 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'swaggerOperationModelsProvider' via constructor to bean named 'typeResolver'
12-04 16:38:54.245 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'swaggerOperationResponseClassReader'
12-04 16:38:54.245 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'swaggerOperationResponseClassReader' via constructor to bean named 'typeResolver'
12-04 16:38:54.245 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'swaggerOperationResponseClassReader' via constructor to bean named 'typeNameExtractor'
12-04 16:38:54.245 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'swaggerOperationTagsReader'
12-04 16:38:54.245 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'swaggerOperationTagsReader' via constructor to bean named 'defaultTagsProvider'
12-04 16:38:54.245 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'swaggerResponseMessageReader'
12-04 16:38:54.245 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'swaggerResponseMessageReader' via constructor to bean named 'typeNameExtractor'
12-04 16:38:54.245 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'swaggerResponseMessageReader' via constructor to bean named 'typeResolver'
12-04 16:38:54.245 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'vendorExtensionsReader'
12-04 16:38:54.245 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'swaggerParameterAccessReader'
12-04 16:38:54.245 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'swaggerParameterAllowableReader'
12-04 16:38:54.245 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'swaggerParameterDefaultReader'
12-04 16:38:54.255 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'swaggerParameterDescriptionReader'
12-04 16:38:54.255 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'swaggerParameterMultiplesReader'
12-04 16:38:54.255 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'swaggerParameterRequiredReader'
12-04 16:38:54.255 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'swaggerExpandedParameterBuilder'
12-04 16:38:54.255 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'apiListingTagReader'
12-04 16:38:54.255 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'apiResourceController'
12-04 16:38:54.255 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'classOrApiAnnotationResourceGrouping'
12-04 16:38:54.255 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'springfox.documentation.swagger.configuration.SwaggerCommonConfiguration'
12-04 16:38:54.265 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'createRestApi'
12-04 16:38:54.265 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'authenticationManagerBuilder'
12-04 16:38:54.265 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'authenticationManagerBuilder' via factory method to bean named 'objectPostProcessor'
12-04 16:38:54.265 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'authenticationManagerBuilder' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@6a84a97d'
12-04 16:38:54.265 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'authenticationEventPublisher'
12-04 16:38:54.265 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.security.servlet.SecurityAutoConfiguration'
12-04 16:38:54.275 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'authenticationEventPublisher' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@6a84a97d'
12-04 16:38:54.285 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'org.springframework.security.config.annotation.web.configuration.WebSecurityConfiguration'
12-04 16:38:54.295 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'autowiredWebSecurityConfigurersIgnoreParents'
12-04 16:38:54.295 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'autowiredWebSecurityConfigurersIgnoreParents' via factory method to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@50378a4'
12-04 16:38:54.305 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'delegatingApplicationListener'
12-04 16:38:54.305 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'springSecurityFilterChain'
12-04 16:38:54.315 [DEBUG] [eGlobalAuthenticationAutowiredConfigurer:192] - Eagerly initializing {webSecurityConfig=com.chrisyoung.appserver.configuration.WebSecurityConfig$$EnhancerBySpringCGLIB$$f74432ac@34be065a}
12-04 16:38:54.315 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'inMemoryUserDetailsManager'
12-04 16:38:54.315 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:213] - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration'
12-04 16:38:54.315 [DEBUG] [    o.s.b.f.s.DefaultListableBeanFactory:775] - Autowiring by type from bean name 'inMemoryUserDetailsManager' via factory method to bean named 'spring.security-org.springframework.boot.autoconfigure.security.SecurityProperties'
12-04 16:38:54.385 [DEBUG] [edFilterInvocationSecurityMetadataSource: 74] - Adding web access control expression 'permitAll', for Ant [pattern='/', GET]
12-04 16:38:54.385 [DEBUG] [edFilterInvocationSecurityMetadataSource: 74] - Adding web access control expression 'permitAll', for Ant [pattern='/*.html', GET]
